"LARVALCATCHPER10M2" "year" "lat" "lon" "doy"
"2994" 0 2008 54.80967 -165.86284 140
"2995" 102.4534 2009 56.222 -162.20433 132
"2996" 4519.09188 2014 57.0888 -169.543 153
"2997" 67.30654 1993 54.24167 -166.5267 120
"2998" 53.33062 1993 54.2265 -166.77229 107
"3000" 184.3877 1993 54.775 -167.78169 108
"3003" 91.62903 1993 54.09667 -168.09171 110
"3004" 139.74534 1993 54.04833 -169.0583 111
"3005" 7.69993 1993 54.35 -166.88001 106
"3006" 180.44978 1994 54.175 -166.2867 119
"3008" 11617.09088 2007 56.64833 -169.11267 131
"3009" 436.32447 2002 55.64583 -163.16116 135
"3012" 0 1993 54.11333 -167.0067 118
"3015" 164.33293 2008 56.3035 -163.8015 137
"3016" 1281.56508 2008 55.74583 -163.76167 137
"3017" 453.10639 2005 58.25134 -168.83484 136
"3018" 132.02641 2002 56.04716 -165.55083 138
"3019" 11.74444 2009 55.00583 -167.03383 136
"3020" 325.70046 2005 58.28183 -170.0825 144
"3023" 0 2002 54.67017 -167.205 136
"3024" 868.62445 2002 54.45933 -165.02083 134
"3025" 10.88625 2006 55.525 -163.55251 135
"3026" 56.24816 2002 54.90933 -166.455 136
"3027" 102.499 2002 54.132 -166.20633 133
"3028" 22.55884 2006 55.98433 -162.981 136
"3036" 299.91451 2006 56.80183 -161.22734 137
"3037" 0 2006 54.42933 -167.95717 130
"3038" 6.92482 2007 57.12983 -163.79849 114
"3044" 23.52583 2003 55.28833 -164.325 143
"3045" 129.45291 2006 55.05467 -165.08733 134
"3048" 35.51071 2009 56.163 -165.173 135
"3050" 0 2003 54.23333 -166.79016 138
"3053" 0 2003 54.81017 -165.86566 144
"3055" 0 2003 54.58767 -165.651 138
"3056" 4.48762 2003 54.37083 -165.44717 138
"3072" 4.94421 2008 54.12733 -166.18466 133
"3076" 0 2010 57.6845 -159.00717 159
"3098" 15.73469 2008 54.373 -165.27916 134
"3099" 48.87842 2009 56.30783 -163.80516 133
"3100" 383.33038 2008 55.59717 -162.612 136
"3101" 2055.56721 2008 55.86633 -163.36951 137
"3116" 0 2009 55.44567 -167.44901 137
"3117" 262.46311 2009 55.06767 -164.12849 135
"3120" 0 2007 58.82317 -168.17267 115
"3123" 1199.36997 2008 55.40767 -163.94 139
"3124" 58.86665 2008 54.70867 -166.23384 140
"3125" 0 2009 56.56233 -162.0195 132
"3126" 134.55597 2009 56.0015 -161.9885 132
"3127" 0 1994 55.16333 -169.16499 106
"3128" 143.77669 1994 54.1 -166.23669 118
"3135" 1093.02682 2007 56.667 -168.13716 131
"3136" 3572.69758 2007 56.8875 -168.36833 131
"3137" 0 2007 56.34933 -172.68967 134
"3139" 18656.80381 2007 57.40717 -171.31934 129
"3141" 15.32131 1994 53.88 -167.5 119
"3142" 167.56772 2014 58.0518 -171.9772 156
"3143" 40.66296 2014 54.4565 -166.9418 141
"3145" 32.47319 2014 56.4778 -160.4122 147
"3147" 6.49626 2014 55.8347 -170.7495 158
"3156" 342.27088 2014 56.1217 -161.594 146
"3162" 8.33667 2014 56.845 -164.837 147
"3166" 244.96395 2014 56.1683 -165.1703 143
"3167" 5.10143 2014 55.551 -162.5715 145
"3172" 201.37914 2012 54.928 -164.9867 119
"3177" 43.90515 2007 58.73667 -165.89549 178
"3178" 40.42671 2010 55.56617 -162.58034 131
"3179" 2146.81011 2010 57.17017 -171.0855 134
"3183" 0 2006 58.071 -168.72734 109
"3184" 633.45464 2006 58.40467 -173.67267 120
"3185" 47.93712 2008 56.943 -163.8325 127
"3192" 465.75193 2014 54.9363 -164.9947 128
"3193" 4082.93977 2012 57.41033 -170.3552 150
"3196" 19.72205 2012 54.447 -167.0003 123
"3197" 36.08712 2012 54.25033 -165.8253 124
"3198" 3574.99208 2012 55.28683 -164.3265 139
"3200" 0 2012 55.59067 -166.1032 138
"3201" 42.77365 2012 56.30883 -169.267 149
"3202" 14.08367 2012 54.83017 -164.8812 138
"3208" 54.25217 2012 56.66217 -163.8588 128
"3209" 2171.4604 2012 55.76266 -162.7705 142
"3210" 8665.56731 2012 56.41183 -169.8465 149
"3212" 7912.99186 2012 56.63217 -170.0613 150
"3227" 2579.7769 2012 56.08683 -163.5867 141
"3229" 7.62013 1995 55.48433 -165.51331 116
"3230" 6.4454 1995 55.24483 -166.2767 116
"3231" 290.63204 2014 57.1082 -168.5788 153
"3232" 6.52485 2014 54.4775 -166.042 136
"3233" 103.52251 2014 55.2492 -166.2745 141
"3234" 53.02137 2014 54.9278 -165.479 142
"3235" 1450.12103 2014 57.0723 -170.5008 154
"3236" 532.89295 2014 57.2883 -170.7295 154
"3237" 13.04326 2014 55.9042 -166.9153 148
"3238" 3.57325 1997 57.85467 -168.87784 128
"3240" 37.04896 2014 56.8248 -165.8187 149
"3241" 6.95513 1997 55.50183 -169.58217 132
"3242" 0 1997 55.4125 -169.07851 133
"3244" 7.17811 1995 55.16517 -164.7103 133
"3245" 16302.19093 1995 55.522 -163.5468 134
"3246" 4517.89483 1995 55.7655 -162.7672 134
"3251" 1026.44931 1995 56.60583 -165.60249 127
"3253" 6.73955 1995 56.98217 -163.4623 130
"3254" 261.89333 1995 56.76433 -163.2388 130
"3258" 41.7643 2014 55.5885 -166.1098 142
"3259" 52.71491 2014 54.346 -165.4327 127
"3260" 814.04303 2014 57.5458 -169.028 154
"3262" 58.75913 1993 54.29833 -166.5717 119
"3263" 0 1993 54.2 -166.62331 120
"3267" 7.28625 1995 55.267 -165.3022 133
"3276" 4.96746 1997 56.733 -163.88617 127
"3277" 98.63956 1993 54.984 -167.9953 108
"3279" 88.84569 1993 53.39 -168.44 110
"3280" 35.6375 1993 54.85167 -168.245 112
"3288" 17.69774 1999 54.44083 -164.9772 138
"3289" 7.00411 1995 56.16783 -165.17329 118
"3292" 20124.7582 2007 56.50817 -170.44701 132
"3294" 204.98976 1994 53.51 -167.57829 120
"3301" 7.20956 1995 55.44783 -167.44479 109
"3302" 0 1995 55.22717 -167.241 109
"3303" 9.14574 1995 54.7865 -166.8215 111
"3304" 6.34913 1995 54.44483 -164.96201 112
"3305" 5.3595 1997 56.16833 -166.1022 109
"3306" 6.20934 1997 53.36067 -168.6983 106
"3307" 0 1994 54.92 -166.5 109
"3308" 8.44248 1994 54.19833 -167.73331 109
"3309" 7.62781 1994 54.45667 -167.95329 109
"3310" 5.95021 1994 55.26667 -164.48 116
"3313" 0 2007 55.39017 -170.31867 129
"3318" 282.15587 1988 55.38167 -169.01669 91
"3319" 685.38944 2012 56.3605 -160.8018 143
"3328" 0 2005 56.08967 -163.58901 136
"3329" 24.31416 2005 55.96684 -163.976 136
"3330" 7.96684 1999 55.84717 -164.35921 105
"3331" 154.84314 1999 55.48383 -165.52181 106
"3333" 0 1988 54.75 -164.9167 101
"3340" 335.69303 2012 55.813 -166.3143 137
"3341" 440.27837 2005 55.40233 -163.94217 136
"3342" 0 2005 54.8975 -166.43883 138
"3343" 27.94705 1991 55.95833 -171.2917 114
"3350" 45543.18061 1988 56.04167 -162.8 102
"3351" 37.50354 1988 55.25 -168.3 112
"3352" 4124.30089 2012 56.971 -169.914 150
"3353" 6052.6588 2012 56.73367 -170.6533 150
"3357" 3710.60677 2012 55.72783 -164.7407 139
"3361" 96548.19691 2007 56.41217 -169.849 132
"3362" 390.62937 2007 56.71017 -171.60201 134
"3363" 0 2007 56.8115 -172.18066 134
"3364" 4835.2495 1994 54.675 -164.9183 117
"3368" 0 2007 56.23033 -167.72316 130
"3369" 40.00121 2007 56.332 -168.308 130
"3371" 5.77899 2014 57.4707 -172.8457 158
"3372" 820.36685 2014 58.1707 -171.6152 156
"3377" 7888.40912 1994 54.725 -165.5567 118
"3378" 6.83344 1994 55.195 -168.20329 107
"3379" 0 1994 54.72333 -168.74831 107
"3382" 0 2007 55.975 -169.425 130
"3383" 234.56137 1994 54.585 -165.6917 110
"3387" 55.67945 2014 55.9252 -165.9423 143
"3400" 140.51944 2014 58.628 -171.1188 156
"3402" 63.65132 2014 57.2415 -161.6717 147
"3405" 54.01999 2014 58.864 -170.3838 157
"3406" 0 2014 56.1248 -161.1023 146
"3409" 52.75876 2008 56.61083 -164.08733 127
"3410" 0 2007 56.97183 -165.87367 177
"3417" 134.97895 2014 58.1848 -170.6662 156
"3418" 11.45773 2014 54.812 -165.9255 141
"3421" 9.86639 2006 58.688 -171.70383 117
"3427" 0 2009 58.06617 -168.72267 122
"3429" 16.52374 2008 57.03167 -167.10916 172
"3430" 45.57299 2009 58.7415 -168.49417 173
"3440" 10.10017 2014 58.6462 -170.1558 156
"3445" 0 2006 56.49933 -167.98367 175
"3446" 4.15648 2010 55.45533 -167.44901 137
"3447" 0 2010 55.95167 -170.37984 135
"3448" 549.93885 2010 55.888 -167.8745 136
"3450" 0 2008 55.55483 -167.70151 129
"3451" 4510.00303 2012 56.85317 -170.2823 150
"3454" 453.08527 2012 56.60517 -165.6042 139
"3455" 377.30846 2012 56.1655 -165.175 139
"3461" 90.9408 2006 58.319 -172.59784 119
"3462" 5.00644 2006 58.20083 -170.31351 113
"3466" 0 2006 58.26 -168.7665 109
"3467" 27.9591 2006 56.89933 -164.04401 105
"3469" 444.28383 2002 56.541 -163.02367 137
"3472" 37.19214 2012 56.84566 -164.835 141
"3473" 5.44723 2012 57.08283 -164.069 141
"3475" 32.02326 2014 54.6892 -166.2415 127
"3478" 0 2006 58.2975 -171.47316 114
"3480" 186.28052 2002 56.5255 -164.0215 137
"3481" 19.3486 2002 55.71217 -165.71516 138
"3482" 0 2009 55.10266 -167.61566 137
"3483" 5.50891 2006 54.37683 -165.2715 133
"3484" 751.54133 2012 56.07017 -169.9992 148
"3485" 40.09525 2012 56.19533 -169.6318 149
"3490" 0 2002 54.78817 -166.83516 136
"3491" 35.55001 2006 55.36883 -165.89 134
"3493" 44.09723 2012 57.751 -170.2108 151
"3494" 0 2012 55.6295 -169.5983 152
"3495" 96.33689 2012 54.949 -164.502 138
"3497" 1778.21124 2012 56.40583 -164.4027 140
"3498" 8587.53462 2012 55.96633 -163.9708 140
"3499" 2011.01846 2012 56.1055 -162.5913 142
"3500" 0 2012 57.22967 -160.6552 144
"3503" 0 2007 57.00083 -163.89967 114
"3504" 0 2007 57.6375 -163.28149 114
"3505" 0 2007 58.14417 -162.76401 115
"3509" 22.85162 2006 54.12617 -166.207 132
"3510" 0 2006 55.48417 -165.52034 134
"3511" 10.05478 2012 57.857 -168.8748 147
"3513" 2165.41126 2012 56.12233 -161.591 142
"3514" 7335.94036 2012 55.93317 -165.9405 137
"3515" 23.09705 2003 56.464 -161.40801 140
"3516" 80.68103 2003 56.1 -162.60167 143
"3517" 411.31248 2003 55.52833 -163.55333 143
"3525" 60.35229 2009 55.17167 -164.71417 135
"3528" 101.55587 2008 55.72617 -164.74834 139
"3529" 803.34966 2008 55.28567 -164.32916 139
"3535" 832.15788 2003 54.00933 -166.58833 138
"3536" 55.99067 2003 54.71167 -165.27049 139
"3552" 64.78678 2006 54.4805 -165.29733 142
"3556" 67.56206 2007 56.01317 -162.25583 168
"3565" 33.59157 2008 54.41733 -165.15649 134
"3566" 0 2008 57.01917 -161.45383 135
"3568" 0 2014 57.1505 -172.0375 158
"3569" 52.17332 2008 56.9 -163.03334 160
"3570" 0 2009 56.96867 -164.7085 163
"3573" 3.43295 2010 56.66783 -163.86417 118
"3575" 25.71176 2010 54.925 -165.47116 128
"3576" 15.36329 2010 55.4835 -165.50783 128
"3577" 72.947 2010 56.1845 -164.19333 130
"3579" 357.36011 2008 56.4425 -162.4135 135
"3580" 0 1994 54.36 -166.45 119
"3581" 151.311 2014 56.546 -163.0267 145
"3588" 550.66747 2010 55.9435 -164.96283 130
"3589" 12.62799 2010 55.301 -163.33934 130
"3594" 26.13087 1994 55.4 -168.4267 107
"3597" 19137.95929 2007 56.42933 -168.89534 131
"3598" 8.49095 2007 55.37267 -171.26267 137
"3602" 0 2007 56.27167 -171.06 117
"3603" 52393.31846 2007 56.813 -170.10066 118
"3604" 927.23245 1993 53.65833 -167.6767 110
"3605" 87.35141 1993 53.735 -168.2617 110
"3606" 73.82706 1993 54.18 -168.65669 110
"3607" 35.06867 1993 54.28 -169.2583 111
"3608" 59.87255 1993 54.85333 -168.3517 112
"3609" 7.45991 1995 55.68733 -166.70219 117
"3610" 19.88455 1999 54.683 -166.2345 139
"3611" 26.80404 1999 54.46667 -167.3183 136
"3617" 7.50609 1995 56.0445 -165.554 118
"3618" 7.10017 1995 56.266 -165.7697 118
"3619" 6.01699 1995 56.60583 -165.60471 118
"3620" 7.91011 1995 56.2845 -164.7887 119
"3627" 0 1995 54.2285 -166.7868 108
"3628" 0 1995 55.5505 -168.03729 109
"3629" 0 1995 55.99133 -168.47 109
"3630" 6.37226 1995 54.999 -164.877 112
"3631" 0 1997 57.85617 -168.87781 113
"3632" 0 1997 57.85083 -168.8615 113
"3633" 9.43124 1997 57.047 -170.14349 113
"3645" 3.97168 2005 56.85083 -159.2075 132
"3646" 257.50529 2005 54.42317 -165.153 130
"3648" 809.85183 1988 54.40833 -168.11501 92
"3651" 125.59846 2014 56.643 -163.6288 145
"3653" 121.22449 2005 56.43667 -162.414 135
"3654" 33.78588 1993 54.7 -168.1967 113
"3656" 2862.0529 1999 56.40417 -164.4037 105
"3657" 16.78657 1993 54.36167 -166.385 115
"3658" 3194.66231 1999 55.6235 -164.16 105
"3659" 70.31638 1988 54.75333 -165.5 101
"3660" 36.11094 1988 55.8 -166.0667 109
"3665" 2996.76104 2005 55.17183 -164.70033 130
"3666" 18.39549 2005 55.26067 -165.3065 138
"3669" 90.36034 1991 55.36667 -165.45 107
"3670" 9.366 1991 54.8 -168.25 109
"3671" 877.54657 1991 56.16667 -166.6333 111
"3674" 0 1991 55.3 -171.3 125
"3681" 0 2005 55.13 -166.67033 138
"3682" 26.47519 2005 55.02 -166.06084 138
"3683" 24.45634 2005 54.924 -165.474 139
"3684" 315.33072 2005 55.54917 -162.56183 131
"3687" 18.6496 2012 54.10966 -167.1747 122
"3695" 6.09516 2012 55.032 -166.0712 124
"3697" 109.22121 2014 55.7055 -165.7207 142
"3698" 824.04131 2014 58.3887 -171.8452 156
"3700" 42.77617 2014 56.443 -162.4148 146
"3701" 0 2014 54.592 -165.6488 141
"3712" 22.89841 2014 54.2013 -166.7128 136
"3717" 179.01669 2014 57.5868 -167.0763 153
"3718" 5.61631 2014 56.8308 -171.232 154
"3719" 1283.54304 2014 57.4117 -170.3507 154
"3720" 290.81363 2014 56.3835 -165.3862 148
"3721" 100.53092 2014 56.5857 -166.5765 149
"3722" 6.49081 2014 56.0862 -169.0452 149
"3723" 0 1995 54.91033 -166.4467 133
"3728" 7.445 1995 56.50567 -165.0015 128
"3729" 5.38886 2014 56.549 -168.5195 150
"3730" 113.48786 2014 56.9038 -167.3988 150
"3731" 273.19241 2014 57.0057 -167.9908 151
"3732" 6.10848 1997 54.33717 -165.4335 131
"3733" 5.80121 1995 56.30283 -163.8027 130
"3734" 6.84545 1995 55.454 -167.45 131
"3735" 125.96321 1995 55.25 -166.2748 131
"3736" 563.23582 1995 55.368 -165.8938 132
"3745" 0 2014 56.5055 -170.4338 152
"3747" 8.43098 1997 53.445 -168.74767 124
"3751" 6.17789 1995 56.08533 -163.58681 114
"3756" 0 1993 55.22833 -167.25501 107
"3758" 26.35196 1997 56.16767 -166.09833 126
"3759" 433.776 1993 54 -167.48669 109
"3760" 94.91666 1993 54.42 -167.92329 109
"3761" 42.86097 1993 54.52333 -168.52499 109
"3763" 12.09263 2012 54.31617 -168.3378 121
"3764" 0 2012 54.64433 -168.1658 122
"3765" 62.64054 2012 56.47917 -160.4052 144
"3766" 4.64595 2012 58.0865 -170.0758 151
"3767" 144.33023 2012 54.01033 -166.587 123
"3768" 2292.44488 2012 55.24967 -166.2638 125
"3769" 0 2012 55.68533 -166.6922 125
"3771" 1196.57726 2012 57.852 -170.8062 151
"3779" 22766.3694 2012 57.61133 -171.5355 152
"3780" 401.55498 2014 57.2272 -168.2067 153
"3781" 30.21805 2014 54.6988 -166.245 136
"3790" 563.67383 2012 54.82 -164.8908 119
"3791" 16.69428 2014 55.8042 -166.3213 142
"3793" 6.85286 1995 55.38467 -164.9102 116
"3794" 0 2014 56.4317 -168.899 150
"3801" 3713.91347 2014 57.309 -169.763 154
"3803" 12.71001 2014 54.4242 -165.1518 127
"3806" 15.09611 1993 54.30167 -166.33 119
"3810" 545.52246 1995 56.86167 -163.85001 130
"3811" 0 1995 55.3535 -166.8658 131
"3816" 0 1993 55.32167 -167.84171 108
"3817" 30.39154 1993 54.86 -168.355 111
"3818" 5.89558 1997 56.944 -163.82033 127
"3820" 0 1993 54.06833 -166.5867 118
"3822" 2606.69534 1997 56.26133 -169.6962 113
"3823" 0 1995 55.30967 -168.78529 107
"3833" 8.00909 1999 55.415 -168.1967 135
"3834" 5203.27137 1995 55.62517 -164.14549 118
"3835" 4.22594 1995 56.72733 -165.217 119
"3836" 10806.25692 1995 54.8455 -164.91701 120
"3851" 7.57827 1995 54.666 -167.2057 109
"3857" 0 2005 55.58983 -166.07651 140
"3858" 13.3488 2005 54.37366 -165.25717 130
"3862" 83.50337 1997 56.87967 -164.0352 110
"3863" 5.23937 1997 56.946 -163.82471 111
"3867" 0 2005 57.29567 -158.62933 133
"3868" 5.79985 2005 57.51733 -158.85617 133
"3869" 647.54248 2005 54.461 -165.01199 130
"3870" 23.61379 2005 56.68033 -161.6355 134
"3876" 52.91444 2005 56.19733 -163.19917 136
"3878" 14.06982 1999 55.50717 -164.5322 105
"3879" 6.69356 1999 55.14717 -165.6873 106
"3880" 45398.06632 1991 56.79167 -170.14999 114
"3881" 112.07473 1991 56.625 -171.3167 115
"3883" 43.65565 1991 53.45 -169.5 128
"3893" 0 2005 55.14317 -165.68466 138
"3901" 3194.74397 2012 56.98767 -168.9527 147
"3903" 18169.26499 2012 56.67083 -168.1508 146
"3904" 4874.29875 2012 56.88683 -168.365 146
"3905" 202.99052 2012 57.19417 -170.1123 150
"3906" 184.91184 2012 56.32567 -168.3002 147
"3907" 1616.08989 2012 56.39067 -170.8098 152
"3908" 1293.02113 2012 55.84383 -164.3577 140
"3909" 18901.75658 2012 56.36617 -166.3628 137
"3910" 94.36722 2014 56.942 -163.8288 129
"3911" 8523.4629 2012 57.1055 -168.5805 146
"3912" 0 2012 57.54683 -169.0293 146
"3915" 13.60278 2012 57.76467 -168.4758 146
"3919" 0 2010 55.12483 -166.65216 127
"3920" 0 2009 56.66667 -163.86951 120
"3921" 0 2002 53.99 -167.55933 141
"3925" 472.5083 2014 55.7455 -163.7587 144
"3928" 283.00305 2014 55.604 -165.1247 143
"3929" 66.57433 2014 55.3872 -164.92 143
"3932" 0 2006 54.11733 -167.17984 131
"3933" 0 2006 55.62366 -164.16684 135
"3938" 173.49996 2012 56.80667 -166.7952 145
"3939" 1314.66484 2014 55.6473 -163.1593 145
"3940" 378.90212 2014 58.9495 -171.9345 157
"3941" 294.22642 2014 56.2857 -164.7832 143
"3944" 0 2009 55.35017 -166.35466 171
"3945" 0 2009 57.02433 -168.31751 172
"3946" 82.27228 2010 56.18867 -169.64101 135
"3955" 11735.39994 2012 56.2415 -161.1988 143
"3956" 17.05629 2014 56.9017 -161.8462 146
"3958" 0 2006 58.39417 -170.39467 113
"3959" 0 2006 56.00083 -167.9995 176
"3962" 566.56332 2005 57.97117 -169.35967 144
"3966" 74.16197 2014 54.7157 -164.7042 128
"3973" 673.11389 2009 56.52833 -169.49867 129
"3974" 64.22476 2005 58.77417 -170.28767 144
"3977" 0 2012 56.817 -160.2212 143
"3979" 3.96377 2012 55.973 -169.4043 148
"3984" 674.42255 2006 58.45817 -173.60617 120
"3985" 6.99863 2006 54.78833 -167.79849 131
"3987" 634.27135 2012 55.886 -162.381 142
"3988" 542.91448 2012 56.32467 -162.8057 142
"3990" 113.3726 2006 57.9105 -168.88667 128
"3992" 1658.53992 2002 55.26467 -165.30499 136
"3993" 315.07378 2002 55.864 -163.36983 137
"3994" 130.10855 2002 55.36817 -165.89284 139
"3996" 3207.81004 2012 55.3885 -164.9222 138
"3997" 1216.06835 2012 55.6455 -163.165 140
"3999" 18085.54835 2012 57.72766 -171.1722 151
"4001" 0 2006 58.59333 -170.0195 112
"4005" 7.18135 2006 55.602 -165.147 134
"4013" 120.11307 2014 56.725 -165.2115 148
"4014" 3010.77491 2008 56.1125 -162.60317 135
"4015" 3443.63333 2009 56.86983 -169.327 129
"4016" 463.68613 2009 56.74833 -169.69634 129
"4018" 188.50616 2014 56.4862 -165.987 148
"4019" 6.04888 2014 55.7893 -167.2842 148
"4020" 7.59914 2003 56.69883 -160.61867 140
"4030" 47.14645 2008 56.3565 -160.8015 135
"4031" 1124.99404 2014 58.2835 -170.098 131
"4033" 22.62021 2003 55.0305 -166.06867 144
"4047" 34.85558 2008 55.0555 -165.08366 140
"4048" 157.37695 2009 55.30817 -163.338 134
"4050" 10.33844 2008 54.91084 -166.4435 141
"4054" 14.92432 2007 58.18683 -162.13167 166
"4056" 32.35388 2008 57.58333 -164.18333 166
"4057" 0 2008 56.23333 -165.13333 167
"4058" 156.10815 2008 56.325 -161.61166 158
"4059" 0 2009 57.08583 -163.398 160
"4070" 0 2009 57.00033 -162.4545 132
"4073" 43.44201 2006 54.3995 -165.11433 142
"4076" 241.18379 2014 56.3233 -162.8073 145
"4083" 18.7668 2010 55.435 -168.08116 122
"4087" 4.1858 2010 54.4155 -165.15384 128
"4088" 0 2010 55.14183 -165.679 128
"4089" 0 2007 55.25633 -171.632 137
"4090" 59.79703 1994 53.63833 -167.29829 119
"4091" 56.23368 2006 54.27983 -164.71834 142
"4092" 0 2007 55.75067 -169.20934 129
"4093" 0 2007 56.59 -171.96567 134
"4094" 26143.69464 2007 56.52767 -169.48351 131
"4096" 498.70708 2010 55.1855 -163.73216 129
"4098" 51.02008 2007 57.32583 -168.8015 133
"4099" 0 2007 56.11167 -168.09117 129
"4100" 0 2007 54.984 -167.98683 128
"4102" 17.4333 2007 56.9045 -164.84567 103
"4103" 359.49593 2007 57.95267 -171.05467 119
"4106" 7.97396 1994 55.315 -167.8483 107
"4107" 1252.64252 1994 54.28333 -165.75 118
"4108" 6.84689 1994 54.865 -168.3783 107
"4109" 0 1994 54.96833 -168.0033 107
"4111" 0 1994 53.98 -167.53 110
"4112" 7.94632 1994 54.355 -166.41499 110
"4113" 0 1994 54.88 -168.04671 111
"4114" 0 2007 56.14967 -171.5295 136
"4117" 0 2007 58.94983 -170.32733 105
"4119" 5.25185 2009 58.30317 -171.65401 181
"4129" 92.11598 2014 55.484 -165.5105 142
"4134" 39.36845 2005 56.47783 -160.40984 132
"4135" 0 2005 56.72017 -159.61034 132
"4136" 12.58003 2005 57.402 -159.244 133
"4147" 0 2005 57.12283 -161.056 134
"4148" 13.88639 2005 56.80367 -161.231 134
"4150" 169.53485 2014 55.886 -162.3828 145
"4151" 25.77113 2005 56.33717 -161.81416 135
"4152" 670.01652 2005 54.94433 -164.50684 130
"4153" 14.47838 2005 55.72483 -164.75467 137
"4160" 38.8534 1999 56.30383 -163.8017 107
"4161" 3253.44651 1991 56.48333 -165.9167 110
"4163" 6.27181 1991 55.2 -168.6833 112
"4172" 249.30716 1988 55.42 -165.45 106
"4173" 4665.81836 1988 56.45 -164.6667 109
"4174" 7455.40791 1988 56.58833 -168.5833 115
"4175" 12.05912 1988 55.28333 -171.3833 115
"4176" 5.86424 1991 54.5 -168.76669 108
"4177" 0 2012 54.46667 -166.0307 120
"4179" 116.84795 2014 58.0287 -172.9322 158
"4181" 10.15608 2012 55.19067 -169.1708 121
"4183" 691.17844 2014 55.4038 -163.9397 144
"4187" 424.08361 2014 55.9633 -163.9708 144
"4188" 60.02078 2014 57.4927 -171.8957 155
"4194" 4.89705 2014 56.3408 -161.8042 146
"4198" 12.29885 1995 55.029 -166.0657 116
"4200" 531.16228 2014 56.2013 -163.1995 145
"4207" 0 1997 54.68067 -166.23267 130
"4209" 1095.62923 1995 55.07417 -164.52431 125
"4210" 9027.40803 1995 56.12833 -167.12331 127
"4211" 1179.51378 1995 56.84567 -164.8322 127
"4212" 21.93689 1995 55.5705 -167.0687 128
"4214" 6.66373 1995 55.80767 -166.31821 128
"4215" 6654.80096 1995 56.18333 -164.19 130
"4218" 67.19046 2014 55.3678 -165.9 142
"4219" 796.52864 2014 57.6493 -169.6103 154
"4220" 115.37573 2014 56.7478 -169.697 152
"4221" 1116.1809 2014 56.868 -169.3255 152
"4222" 19.1943 1997 55.98667 -166.58299 126
"4223" 11.29107 1997 56.43367 -170.2175 113
"4225" 5.1266 1995 55.06717 -164.11301 113
"4230" 17.45342 2014 57.39 -171.3162 154
"4231" 12.95358 1993 55.57 -167.095 107
"4232" 7.46589 1993 55.45 -167.46831 107
"4233" 0 1993 54.79833 -166.8333 107
"4237" 16.15363 1997 56.76883 -164.33733 127
"4240" 0 1993 54.89167 -167.395 108
"4241" 9.26645 1993 54.315 -168.3033 109
"4243" 10.39918 1993 54.69833 -169.69501 111
"4244" 117.51004 1993 54.97833 -168.0067 112
"4245" 44.16222 1993 54.92333 -167.9433 112
"4246" 6.8271 1995 55.64317 -163.16229 114
"4247" 7.94911 1995 55.74317 -163.75971 114
"4249" 25.99562 1993 54.82167 -167.82829 112
"4250" 25.05068 1993 54.90333 -168.045 112
"4251" 35.64628 1993 54.74167 -168.12669 112
"4252" 28.92 1999 54.33833 -165.42 139
"4253" 29.87899 1999 54.40583 -165.1248 138
"4254" 7.29772 1995 56.48667 -165.9838 118
"4255" 1632.06003 1995 56.50483 -165.00349 119
"4256" 6.93525 1995 56.74533 -164.2308 119
"4257" 0 1995 54.99367 -168.0007 108
"4258" 13691.22328 1995 54.84517 -164.79649 120
"4259" 145.9616 2005 54.39983 -165.11966 142
"4260" 10.03579 1997 53.36717 -168.73067 124
"4266" 13.52928 1997 55.43183 -168.07221 108
"4267" 7.60551 1995 55.0075 -167.0338 111
"4268" 6.23716 1995 54.32967 -165.4072 111
"4298" 83.29291 2008 55.487 -165.51334 140
"4299" 413.19551 2014 58.6195 -170.2747 131
"4300" 44.41207 2014 56.888 -168.3638 151
"4301" 157.74255 2003 55.30567 -163.33701 139
"4302" 0 2003 54.46633 -166.0275 138
"4304" 12.17566 2003 54.44833 -167.0025 144
"4310" 0 2008 56.79833 -161.2325 135
"4311" 279.86427 2009 56.76983 -168.73599 130
"4312" 5.25895 2009 55.72766 -164.748 134
"4315" 33.59792 2010 56.97033 -160.3365 160
"4316" 11.85502 2010 57.28467 -162.77617 163
"4317" 0 2010 56.68167 -163.996 165
"4318" 0 2007 56.68267 -164.5795 172
"4319" 14.28782 2007 58.0305 -158.37083 163
"4320" 627.52563 2010 55.50517 -164.53149 129
"4323" 159.09776 2008 55.30767 -163.33467 139
"4324" 5962.73 2008 56.0035 -161.98866 135
"4325" 0 1994 54.83167 -168.5967 113
"4330" 168.56059 2010 55.962 -163.974 130
"4331" 10.91273 2010 55.42533 -162.951 130
"4332" 187.01143 2010 55.86483 -163.37433 131
"4334" 8.14837 2007 55.591 -171.47434 136
"4338" 0 2007 54.9875 -167.99851 137
"4339" 8.62572 2007 54.54817 -167.58 138
"4340" 17.5762 1994 54.525 -165.3933 118
"4345" 0 2009 56.94733 -163.8295 120
"4346" 0 2007 56.79233 -173.12466 135
"4347" 8146.83441 1994 54.73 -165.5567 118
"4348" 42.38371 1994 53.54833 -167.6133 120
"4349" 8.64271 1994 54.52333 -166 118
"4350" 0 1994 54.66333 -167.205 109
"4351" 12.21399 1994 54.81667 -165.8683 109
"4352" 75.17279 2007 56.87817 -164.11099 130
"4353" 5.92702 2007 57.50517 -167.98967 103
"4354" 103.43952 2007 57.82833 -168.85217 130
"4355" 29.2393 2010 54.58916 -165.65384 128
